Time,T,Shares,Price,MPID,X
34217111,S,100,5160000,,Q
34217111,S,1,5160000,,Q
34217111,S,10,5160000,,Q
34217111,S,1,5160000,,Q
34217111,S,1,5160000,,Q
34217111,S,20,5160000,,Q
34217111,S,40,5160000,,Q
34217111,S,54,5160000,,Q
34217111,S,46,5160000,,Q
34217111,S,12,5160000,,Q
34217111,S,3,5160000,,Q
34217112,S,3,5162100,,Q
34217112,S,3,5162300,,Q
34217207,B,34,5164900,,Q
34217207,S,16,5165500,,Q
34217207,S,30,5165500,,Q
34217330,B,15,5163300,,Q
34217809,S,4,5165500,,Q
34217810,B,100,5165500,,Q
34223186,S,3,5166800,,Q
34223234,B,10,5167300,,Q
34223234,B,58,5167300,,Q
34223236,S,32,5167300,,Q
34223236,S,40,5168000,,Q
34223236,B,40,5167300,,Q
34223236,B,34,5166900,,Q
34223236,B,6,5166400,,Q
34223236,B,20,5166400,,Q
34223246,S,1,5168000,,Q
34223246,S,9,5168000,,Q
34223395,S,1,5168600,,Q
34223395,B,1,5168700,,Q
34223395,B,3,5168700,,Q
34223395,B,2,5168700,,Q
34223396,B,3,5168700,,Q
34223396,B,35,5168700,,Q
34223396,S,3,5169000,,Q
34223396,S,80,5170000,,Q
34223396,S,2,5170000,,Q
34223396,S,1,5170000,,Q
34223396,S,10,5172300,,Q
34223503,B,1,5173600,,Q
34225432,B,100,5172550,,Q
34226487,S,1,5173900,,Q
34226487,S,2,5173900,,Q
34226649,B,100,5172400,,Q
34226649,B,13,5172400,,Q
34226649,B,1700,5172300,,Q
34226649,B,13,5172300,,Q
34226649,B,13,5172300,,Q
34226649,B,7,5172300,,Q
34226649,B,1,5172100,,Q
34226649,B,9,5172100,,Q
34226649,B,22,5171700,,Q
34226650,B,15,5170100,,Q
34226650,B,85,5170100,,Q
34226650,B,85,5170100,,Q
34226650,B,115,5170100,,Q
34226650,B,11,5169900,,Q
34226650,B,69,5169900,,Q
34226650,B,20,5169900,,Q
34226650,B,5,5169800,,Q
34226650,B,88,5169700,,Q
34226650,B,212,5169700,,Q
34226651,B,7,5166400,,Q
34226651,B,4,5166400,,Q
34226651,B,7,5166400,,Q
34226651,B,5,5166400,,Q
34226651,B,6,5166400,,Q
34226651,B,5,5166400,,Q
34228534,B,1,5171300,,Q
34228728,B,1,5171700,,Q
34228997,S,1,5171900,,Q
34228997,S,8,5171900,,Q
34228999,B,1,5171900,,Q
34229048,B,1,5172300,,Q
34229636,B,1,5173700,,Q
34231089,B,1,5173500,,Q
34233988,B,1,5173900,,Q
34234576,B,1,5174200,,Q
34242812,B,100,5173400,,Q
34242812,B,100,5173400,,Q
34242812,S,12,5173900,,Q
34242813,B,26,5172700,,Q
34242813,B,6,5172100,,Q
34243472,B,1,5171400,,Q
34243472,B,9,5170700,,Q
34243472,B,100,5172150,,Q
34243472,B,100,5172150,,Q
34243472,B,100,5172150,,Q
34243472,S,8,5172200,,Q
34243559,B,57,5173500,,Q
34244849,B,100,5173400,,Q
34244849,B,100,5173600,,Q
34246099,S,12,5173300,,Q
34246099,S,100,5173900,,Q
34246099,S,11,5173900,,Q
34246099,B,1,5174300,,Q
34246099,S,1,5174600,,Q
34246099,S,130,5175000,,Q
34246099,S,63,5175000,,Q
34246099,S,113,5175000,,Q
34246099,S,115,5175000,,Q
34246099,S,115,5175000,,Q
34246099,S,35,5175000,,Q
34246099,S,100,5175000,,Q
34246099,S,163,5175000,,Q
34246099,S,100,5175000,,Q
34246099,S,226,5175000,,Q
34246099,S,226,5175000,,Q
34246099,S,100,5175000,,Q
34246099,S,2,5175000,,Q
34246100,S,100,5175000,,Q
34246100,S,2,5175000,,Q
34246100,S,113,5175000,,Q
34246100,S,113,5175000,,Q
34246100,S,19,5174400,,Q
34246100,S,3,5175000,,Q
34246100,S,26,5175000,,Q
34246100,S,4,5175000,,Q
34246100,S,113,5175000,,Q
34246100,S,226,5175000,,Q
34246100,S,892,5175000,,Q
34246100,S,100,5175000,,Q
34246100,S,10,5177900,,Q
34246494,S,1,5178700,,Q
34246494,S,43,5178700,,Q
34248086,B,47,5176100,,Q
34248086,B,53,5175600,,Q
34252063,S,25,5180000,,Q
34252063,S,4,5180000,,Q
34252063,S,14,5180000,,Q
34252063,S,4,5180000,,Q
34252063,S,21,5180000,,Q
34252063,S,12,5180000,,Q
34252063,S,22,5180500,,Q
34252064,S,10,5181000,,Q
34252064,S,25,5181000,,Q
34252112,S,19,5182900,,Q
34252112,B,1,5182900,,Q
34254162,B,1,5183300,,Q
34254162,S,100,5184000,,Q
34254162,S,12,5184000,,Q
34254162,S,41,5184000,,Q
34254279,S,100,5184800,,Q
34254279,S,4,5185000,,Q
34254279,S,80,5185000,,Q
34254279,S,3,5185200,,Q
34254382,S,48,5187200,,Q
34254382,B,52,5187500,,Q
34255629,B,1,5188200,,Q
34255629,B,52,5188600,,Q
34255629,B,1,5188700,,Q
34255630,S,1,5188700,,Q
34257053,B,100,5186400,,Q
34259667,B,41,5188700,,Q
34259667,B,41,5188700,,Q
34259667,B,17,5188700,,Q
34259667,S,24,5189600,,Q
34259667,B,58,5187600,,Q
34259667,B,3,5187600,,Q
34259667,B,575,5187600,,Q
34259667,B,678,5187600,,Q
34259667,B,100,5187600,,Q
34259667,B,4,5187600,,Q
34259667,B,340,5187600,,Q
34259679,B,1,5187900,,Q
34259679,S,1,5188200,,Q
34259679,B,1,5188200,,Q
