Time,T,Shares,Price,MPID,X
34435068,S,1,646800,,Q
34441296,B,100,646400,,Q
34441296,B,100,646400,,Q
34441297,S,100,646500,,Q
34442004,B,100,646500,,Q
34442004,B,100,646500,,Q
34442896,S,1,646600,,Q
34442896,S,56,646600,,Q
34448055,B,2,646700,,Q
34448055,B,11,646700,,Q
34448055,B,2,646700,,Q
34448055,B,7,646700,,Q
34448055,S,37,646800,,Q
34448055,S,12,646800,,Q
34448055,S,100,646800,,Q
34448055,S,57,646800,,Q
34448055,B,12,646700,,Q
34448055,S,37,646800,,Q
34448055,B,12,646800,,Q
34448055,B,37,646700,,Q
34448055,B,75,646800,,Q
34448055,S,12,646800,,Q
34448055,S,37,646800,,Q
34448055,B,17,646700,,Q
34448056,B,12,646700,,Q
34448056,B,9,646800,,Q
34448086,S,2,646900,,Q
34448086,S,98,646900,,Q
34448087,B,100,646900,,Q
34448087,B,28,646900,,Q
34448087,B,28,646900,,Q
34448087,B,100,646900,,Q
34448087,B,28,646900,,Q
34450820,B,41,646600,,Q
34450820,B,59,646600,,Q
34450820,B,41,646600,,Q
34450820,B,59,646600,,Q
34450820,S,100,646700,,Q
34450820,S,12,646700,,Q
34450821,S,37,646700,,Q
34452865,S,100,646800,,Q
34452893,B,12,646800,,Q
34458740,S,1,647000,,Q
34458740,S,57,647100,,Q
34462513,S,2,647500,,Q
34462513,S,98,647500,,Q
34462513,S,57,647500,,Q
34464074,B,26,647400,,Q
34479965,S,1,647900,,Q
34479965,S,2,647900,,Q
34479965,S,54,647900,,Q
34479968,B,100,647800,,Q
34479968,B,15,647800,,Q
34479968,B,37,647800,,Q
34479968,B,17,647800,,Q
34479968,B,100,647700,,Q
34479968,B,50,647600,,Q
34480441,S,111,647700,,Q
34480441,S,15,647700,,Q
34480442,B,2,647700,,Q
34480442,B,98,647700,,Q
34490314,S,7,647800,,Q
34494199,S,1,647900,,Q
34494199,S,100,648000,,Q
34494204,S,800,647900,,Q
34496496,B,18,647500,,Q
34496499,S,35,647600,,Q
34496499,S,15,647600,,Q
34500449,S,1,647700,,Q
34500449,B,2,647700,,Q
34500449,B,98,647700,,Q
34500449,B,32,647700,,Q
34500449,B,2,647700,,Q
34500449,B,33,647700,,Q
34501121,S,1,647700,,Q
34501785,B,100,647800,,Q
34503591,S,1,648100,,Q
34503591,S,10,648200,,Q
34503592,S,100,648200,,Q
34503690,B,100,648200,,Q
34503690,B,100,648200,,Q
34503690,B,100,648200,,Q
