Time,T,Shares,Price,MPID,X
30220100,S,1,1164500,,Q
30314903,S,1,1164500,,Q
30326582,S,1,1164500,,Q
30330934,B,18,1163600,,Q
30339160,S,3,1164400,,Q
30379654,B,8,1163500,,Q
30400019,S,4,1164400,,Q
30403812,B,3,1163500,,Q
30469106,S,1,1164400,,Q
30741437,S,3,1164400,,Q
30778527,S,2,1164400,,Q
30839755,S,1,1164400,,Q
30879357,S,1,1164300,,Q
30884987,B,44,1164100,,Q
30892852,S,5,1164300,,Q
30924833,S,4,1164400,,Q
30924833,S,10,1164400,,Q
30924833,S,1,1164400,,Q
30924833,S,32,1164400,,Q
30924834,S,50,1164400,,Q
30924834,S,18,1164400,,Q
30924834,S,7,1164400,,Q
30924834,B,1,1164400,,Q
30924834,B,1,1164400,,Q
30924834,B,1,1164400,,Q
30924834,S,34,1164500,,Q
30924834,S,2,1164600,,Q
30924834,B,1,1164800,,Q
30924834,B,1,1164800,,Q
30924834,B,1,1164800,,Q
30951564,B,10,1164300,,Q
31281791,S,10,1164900,,Q
31317466,S,1,1164600,,Q
31348987,S,1,1164600,,Q
31348987,S,1,1164700,,Q
31367387,S,1,1164700,,Q
31368307,S,1,1164800,,Q
31389091,S,1,1164900,,Q
31409466,S,1,1164700,,Q
31409466,S,1,1164800,,Q
31496771,S,1,1164900,,Q
31593398,S,8,1165100,,Q
31655052,S,10,1165000,,Q
31847376,S,1,1165000,,Q
31985218,B,1,1164300,,Q
32106566,B,20,1164900,,Q
32146432,B,1,1164900,,Q
32211658,B,3,1164600,,Q
32257432,B,14,1164600,,Q
32257432,B,1,1164600,,Q
32302632,B,24,1164900,,Q
32379777,B,3,1164900,,Q
32405481,B,10,1164500,,Q
32417986,S,9,1164500,,Q
32417988,B,34,1164900,,Q
32524412,S,1,1165000,,Q
32649360,B,1,1164600,,Q
32788834,B,5,1164500,,Q
32822653,B,1,1164900,,Q
32937955,S,8,1165000,,Q
32937955,S,10,1165000,,Q
32937955,S,1,1165000,,Q
32937955,S,1,1165000,,Q
32937955,S,3,1165000,,Q
32950822,S,100,1165200,,Q
32950822,B,1,1165200,,Q
32950822,B,1,1165200,,Q
32950822,B,1,1165200,,Q
32950822,S,1,1165400,,Q
32950823,S,10,1166000,,Q
32950823,B,34,1165900,,Q
32950823,B,34,1165900,,Q
32950823,S,1,1165900,,Q
32950823,S,1,1165900,,Q
32950823,S,1,1165900,,Q
32990481,B,10,1165800,,Q
32994777,S,4,1165900,,Q
33001822,S,1,1165900,,Q
33003955,B,1,1165900,,Q
33003955,B,1,1165900,,Q
33003955,B,1,1165900,,Q
33047006,S,1,1165900,,Q
33065651,B,1,1166100,,Q
33065794,B,1,1165800,,Q
33253578,B,1,1165900,,Q
33301803,B,1,1166000,,Q
33315540,B,3,1166000,,Q
33336827,B,1,1166000,,Q
33353600,B,3,1165300,,Q
33442617,B,4,1165300,,Q
33442617,B,1,1165300,,Q
33459399,B,1,1165300,,Q
33515238,S,2,1165200,,Q
33553364,S,10,1165200,,Q
33553365,S,37,1165200,,Q
33699024,B,1,1165100,,Q
33780067,B,1,1166300,,Q
33804593,B,1,1165300,,Q
33900537,B,18,1166700,,Q
33900537,B,18,1166700,,Q
33900537,B,18,1166700,,Q
33906388,B,45,1166700,,Q
33906391,S,10,1166900,,Q
33906391,S,5,1166900,,Q
33906391,B,16,1166900,,Q
33915758,B,1,1166900,,Q
33923937,B,83,1166900,,Q
33934747,S,6,1167000,,Q
33942707,S,46,1167000,,Q
34060189,B,1,1165400,,Q
34060189,B,2,1165400,,Q
34060189,B,2,1165400,,Q
34060189,B,1,1165200,,Q
34060189,B,2,1165100,,Q
34060189,B,7,1165000,,Q
34060189,B,3,1165000,,Q
34070198,B,41,1164500,,Q
34070198,B,41,1164500,,Q
34070198,B,248,1164500,,Q
34070198,B,180,1164500,,Q
34070198,B,1,1164500,,Q
34070198,B,1,1164500,,Q
34080328,B,1,1164300,,Q
34080328,B,5,1164100,,Q
34080328,B,2,1164100,,Q
34080328,B,1,1164100,,Q
34080328,B,1,1164100,,Q
34080328,B,5,1164100,,Q
34080328,B,10,1164000,,Q
34080328,B,1,1164000,,Q
34080328,B,41,1164000,,Q
34080328,B,58,1164000,,Q
34080328,B,2,1164000,,Q
34092786,B,3,1163900,,Q
34092786,B,1,1163800,,Q
34092786,B,10,1163800,,Q
34092786,B,86,1163700,,Q
34199997,B,18,1164800,,Q
34199997,B,63,1164800,,Q
34200005,B,351,1164800,,Q
34200042,B,35,1164600,,Q
34201037,B,47,1164600,,Q
34202206,S,22,1164500,,Q
34202206,B,3,1164300,,Q
34202206,S,1,1164600,,Q
34202242,B,85,1164200,,Q
34202244,B,1,1164100,,Q
34202479,B,1,1164600,,Q
34202869,B,33,1164600,,Q
34202869,B,10,1164700,,Q
34202869,S,32,1164800,,Q
34203181,S,1,1164800,,Q
34203247,B,3,1164500,,Q
34203248,B,50,1164500,,Q
34203248,B,50,1164500,,Q
34203248,B,50,1164500,,Q
34203297,S,42,1164800,,Q
34203850,S,1,1164900,,Q
34203850,S,1,1165000,,Q
34203850,S,46,1165000,UBSS,Q
34203850,S,3,1165000,UBSS,Q
34203850,S,50,1165000,UBSS,Q
34203851,S,50,1165000,UBSS,Q
34203851,S,4,1165100,,Q
34203851,S,10,1165100,,Q
34203851,S,19,1165100,,Q
34203851,S,1,1165100,,Q
34203851,S,1,1165200,UBSS,Q
34203851,S,4,1165300,,Q
34203851,S,7,1165400,,Q
34203853,S,104,1165600,,Q
34203853,S,46,1165600,,Q
34204006,S,100,1165300,,Q
34204006,B,34,1165300,,Q
34204007,S,100,1165300,,Q
34204007,B,66,1165300,,Q
34206314,B,6,1165900,,Q
34206314,B,100,1165900,,Q
34206314,S,350,1166000,,Q
34206314,S,5,1166000,UBSS,Q
34206314,S,70,1166000,,Q
34206314,S,1,1166000,,Q
34206314,S,4,1166500,,Q
34206314,S,25,1166500,,Q
34206314,S,3,1166500,,Q
34206314,S,29,1166500,UBSS,Q
34206314,S,8,1166500,UBSS,Q
34206315,S,92,1166500,UBSS,Q
34206315,S,8,1166500,UBSS,Q
34208198,B,3,1165400,,Q
34209347,S,1,1166500,UBSS,Q
34209347,S,1,1166500,UBSS,Q
34209540,S,1,1166500,UBSS,Q
34209994,S,1,1166500,UBSS,Q
34211576,S,18,1166500,UBSS,Q
34211576,S,10,1166500,UBSS,Q
34211576,S,1,1166500,UBSS,Q
34211576,S,4,1166500,,Q
34211576,S,10,1166500,,Q
34213324,S,1,1166800,,Q
34213804,B,10,1166600,,Q
34213804,B,100,1166500,,Q
34213804,B,1,1166500,,Q
34213804,B,200,1166500,,Q
34213804,B,90,1166500,,Q
34213804,B,10,1166500,,Q
34213804,B,87,1166400,,Q
34213804,B,13,1166400,,Q
34213804,B,6,1166600,,Q
34213804,B,100,1166300,,Q
34213804,B,1,1166300,,Q
34213804,B,98,1166300,,Q
34213804,B,2,1166300,,Q
34213804,B,50,1166300,,Q
34213804,B,1,1166300,,Q
34213805,B,100,1166200,,Q
34213805,B,34,1166300,,Q
34213805,B,3,1166300,,Q
34213805,B,10,1166300,,Q
34213805,B,53,1166300,,Q
34214363,B,40,1166700,,Q
34217392,S,1,1167000,UBSS,Q
34217393,S,3,1167000,UBSS,Q
34217393,S,9,1167000,,Q
34217792,S,1,1167000,,Q
34217800,S,1,1167000,,Q
34218000,S,2,1167000,,Q
34219323,S,7,1167000,,Q
34219323,B,15,1166900,,Q
34219323,S,2,1167100,,Q
34221124,B,1,1167400,,Q
34221343,B,34,1166900,,Q
34221343,B,34,1166900,,Q
34221343,B,32,1166800,,Q
34221957,B,1,1167300,,Q
34223767,B,100,1166800,,Q
34223767,B,8,1166800,,Q
34223767,B,92,1166600,,Q
34224337,B,10,1167200,,Q
34224357,B,1,1167400,,Q
34225392,B,1,1167400,,Q
34225393,B,10,1166800,,Q
34225393,B,90,1166800,,Q
34225803,B,1,1167300,,Q
34226043,B,1,1167300,,Q
34226375,B,1,1167300,,Q
34226375,B,2,1167300,,Q
34226379,B,1,1167300,,Q
34226616,B,1,1167300,,Q
34227066,B,1,1167300,,Q
34227331,B,1,1167300,,Q
34227331,B,2,1167300,,Q
34227331,B,1,1167300,,Q
34227331,B,1,1167300,,Q
34227331,B,1,1167300,,Q
34227331,B,1,1167300,,Q
34227331,B,10,1167400,,Q
34227331,S,4,1167500,,Q
34227331,B,700,1167500,,Q
34227331,B,190,1167500,,Q
34227331,B,4,1167400,,Q
34227336,B,96,1167400,,Q
34227336,B,4,1167200,,Q
34227341,B,3,1167100,,Q
34228404,B,1,1167400,,Q
34228404,S,400,1167500,,Q
34228404,S,4,1167400,,Q
34228404,S,1,1167400,,Q
34229378,B,1,1167200,,Q
34229378,S,100,1167200,,Q
34229480,B,10,1167000,,Q
34229480,B,55,1166900,,Q
34229480,B,45,1166900,,Q
34229480,B,100,1166900,,Q
34229480,B,100,1166900,,Q
34229570,B,1,1167000,,Q
34229721,B,1,1167100,,Q
34229721,B,1,1167100,,Q
34229737,B,1,1167100,,Q
34229830,B,1,1167100,,Q
34230288,B,1,1167000,,Q
34230358,B,1,1167000,,Q
34230420,B,1,1167000,,Q
34230420,B,4,1167000,,Q
34230495,B,1,1167100,,Q
34230567,B,1,1167200,,Q
34231638,B,1,1167200,,Q
34231831,B,1,1167200,,Q
34231991,B,1,1167200,,Q
34232034,B,1,1167200,,Q
34233037,B,34,1166900,,Q
34233037,B,3,1166800,,Q
34233037,B,97,1166800,,Q
34233038,B,6,1166800,,Q
34233038,B,50,1166800,,Q
34233038,B,200,1166700,,Q
34233038,B,100,1166700,,Q
34233038,B,10,1166600,,Q
34233038,B,100,1166600,,Q
34233674,S,1,1166600,,Q
34233674,S,49,1166600,,Q
34233826,B,1,1166600,,Q
34233826,B,1,1166600,,Q
34234036,B,1,1166600,,Q
34234036,B,100,1166600,,Q
34234802,B,1,1166400,,Q
34234802,S,100,1166400,,Q
34236033,S,1,1166600,,Q
34236922,S,1,1166600,,Q
34237125,S,1,1166600,,Q
34237611,S,1,1166600,,Q
34238914,S,25,1166700,,Q
34238914,S,6,1166700,,Q
34239306,S,2,1166700,,Q
34240887,B,100,1166400,,Q
34240887,B,100,1166300,,Q
34240887,B,4,1166300,,Q
34240887,B,1,1166300,,Q
34240887,B,99,1166300,,Q
34240888,B,25,1166300,,Q
34240888,B,100,1166300,,Q
34240888,B,200,1166200,,Q
34240888,B,50,1166200,,Q
34240888,B,50,1166200,,Q
34240888,B,50,1166200,,Q
34240889,B,21,1166200,,Q
34240915,B,75,1166100,,Q
34241424,B,29,1166100,,Q
34241424,B,71,1166100,,Q
34241424,B,29,1166100,,Q
34241438,B,100,1166100,,Q
34242061,S,100,1166300,,Q
34242061,S,25,1166300,,Q
34242807,B,12,1166500,,Q
34243194,S,10,1166600,,Q
34243194,S,16,1166600,,Q
34243194,S,24,1166600,,Q
34243493,B,100,1166600,,Q
34243504,B,5,1166500,,Q
34245716,B,100,1166400,,Q
34245716,B,100,1166400,,Q
34245716,B,200,1166400,,Q
34245716,B,100,1166400,,Q
34245716,S,100,1166500,,Q
34245716,S,50,1166500,,Q
34245716,B,100,1166500,,Q
34245716,B,1,1166500,,Q
34245716,S,1,1166600,,Q
34245716,S,100,1166600,,Q
34245716,B,99,1166500,,Q
34245716,S,100,1166500,,Q
34245716,B,14,1166600,,Q
34245716,B,86,1166600,,Q
34245716,B,100,1166600,,Q
34245716,B,99,1166500,,Q
34245716,B,1,1166500,,Q
34245717,S,11,1166500,,Q
34245717,S,50,1166700,,Q
34245717,S,100,1166600,,Q
34246099,B,100,1166300,,Q
34246105,B,8,1166100,,Q
34246157,B,100,1166000,,Q
34246157,B,100,1166000,,Q
34246221,B,7,1165800,,Q
34246241,B,50,1165600,,Q
